file_name	gps_seconds[s]	longitude[deg]	latitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg] 
"./HMTpano_000010_000211.jpg" 1361006795.773 10.9315653 50.98700518 345.984 1.55124772 0.69800542 -19.88274807
"./HMTpano_000010_000212.jpg" 1361006796.517 10.93158717 50.98696195 345.943 1.19291183 0.98252904 -18.18198713
"./HMTpano_000010_000213.jpg" 1361006797.341 10.9316066 50.98691847 345.892 0.6764999 0.63247783 -15.82882645
"./HMTpano_000010_000214.jpg" 1361006798.265 10.93162255 50.98687443 345.873 -0.57662255 0.67046828 -12.89553773
"./HMTpano_000010_000215.jpg" 1361006799.234 10.93163429 50.98683006 345.84 -0.75654967 0.94167366 -7.8408577
"./HMTpano_000010_000216.jpg" 1361006800.218 10.9316395 50.98678525 345.789 -0.75825743 1.53616309 -1.42132584
"./HMTpano_000010_000217.jpg" 1361006801.207 10.93163645 50.98674042 345.69 -1.02159701 1.5965149 3.10364842
"./HMTpano_000010_000218.jpg" 1361006802.176 10.93162978 50.98669549 345.577 -0.39348216 2.1309742 7.02856722
"./HMTpano_000010_000219.jpg" 1361006803.125 10.93161668 50.98665144 345.419 -0.18027933 2.12033111 13.42614846
"./HMTpano_000010_000220.jpg" 1361006804.089 10.9315951 50.98660904 345.267 -0.74005384 1.80873256 20.59945638
"./HMTpano_000010_000221.jpg" 1361006805.093 10.9315652 50.98656784 345.131 -2.13746574 1.80779278 23.04208598
"./HMTpano_000010_000222.jpg" 1361006806.202 10.93153907 50.98652324 345.013 -3.48222563 1.29970256 4.90894033
"./HMTpano_000010_000223.jpg" 1361006807.521 10.93155066 50.98647428 344.967 -3.09001067 -0.0271276 -35.76654212
"./HMTpano_000010_000224.jpg" 1361006808.94 10.93161409 50.98644381 345.021 -1.96242564 -0.30147097 -83.03039032
"./HMTpano_000010_000225.jpg" 1361006810.403 10.93169212 50.98645433 345.057 -1.55488221 -0.4244311 -137.29302115
"./HMTpano_000010_000226.jpg" 1361006811.827 10.93172432 50.9864993 345.137 -0.85343881 -0.7171394 175.19177483
"./HMTpano_000010_000227.jpg" 1361006813.031 10.93170975 50.98654469 345.201 0.33114439 -0.24784552 160.4022219
"./HMTpano_000010_000228.jpg" 1361006814.035 10.93168779 50.98658691 345.216 1.53013589 -0.9553887 164.87422229
"./HMTpano_000010_000229.jpg" 1361006814.944 10.93167557 50.98662989 345.311 1.67060512 -1.45025517 175.80851008
"./HMTpano_000010_000230.jpg" 1361006815.818 10.93167706 50.98667333 345.459 1.47345529 -1.55821009 -171.377311
"./HMTpano_000010_000231.jpg" 1361006816.722 10.93169451 50.986715 345.624 2.17871051 -1.35977632 -155.05623208
"./HMTpano_000010_000232.jpg" 1361006817.676 10.93173127 50.98675094 345.776 2.0685839 -1.32703924 -136.40247864
"./HMTpano_000010_000233.jpg" 1361006818.7 10.93178478 50.98677798 345.927 2.15789614 -1.56742985 -119.8889996
"./HMTpano_000010_000234.jpg" 1361006819.884 10.93184903 50.98679604 346.092 1.29115962 0.43692172 -109.4937279
"./HMTpano_000010_000235.jpg" 1361006821.497 10.93191536 50.98680667 346.103 0.22002424 0.23407759 -98.13298616
"./HMTpano_000010_000236.jpg" 1361006823.195 10.93198306 50.986807 346.084 -0.46983045 -0.37253966 -83.95782287
"./HMTpano_000010_000237.jpg" 1361006824.414 10.93205378 50.98680011 346.149 -0.19707475 1.09723867 -82.64506644
"./HMTpano_000010_000238.jpg" 1361006825.363 10.932125 50.98679383 346.043 -0.45156014 0.2291938 -85.27191521
"./HMTpano_000010_000239.jpg" 1361006826.167 10.93219703 50.98678989 346.017 -0.2659204 -0.11524288 -88.44457629
"./HMTpano_000010_000240.jpg" 1361006826.912 10.93226945 50.98678853 346.055 -0.26097622 -0.19462262 -92.69726285
"./HMTpano_000010_000241.jpg" 1361006827.631 10.9323423 50.98679078 346.077 -0.34127064 -0.09789873 -97.44263671
"./HMTpano_000010_000242.jpg" 1361006828.33 10.93241483 50.98679714 346.106 0.41713633 -0.05812344 -102.22900789
"./HMTpano_000010_000243.jpg" 1361006829.005 10.93248558 50.98680707 346.141 0.75725301 -0.55997908 -106.89312251
"./HMTpano_000010_000244.jpg" 1361006829.669 10.932555 50.98682049 346.232 1.10519231 -1.15802803 -110.95071684
"./HMTpano_000010_000245.jpg" 1361006830.318 10.93262237 50.98683659 346.352 1.41704998 -1.33111854 -113.76873559
"./HMTpano_000010_000246.jpg" 1361006830.958 10.93268895 50.98685421 346.481 1.54033975 -1.77774545 -114.43683046
"./HMTpano_000010_000247.jpg" 1361006831.567 10.93275559 50.98687241 346.636 1.77205865 -2.07449086 -115.02015812
"./HMTpano_000010_000248.jpg" 1361006832.132 10.93282194 50.98689096 346.811 1.78476335 -2.10768426 -115.5725072
"./HMTpano_000010_000249.jpg" 1361006832.666 10.93288795 50.98690974 346.995 1.39484766 -2.11540063 -116.13484478
"./HMTpano_000010_000250.jpg" 1361006833.186 10.93295434 50.98692909 347.184 0.91734883 -2.09326501 -116.6453163
"./HMTpano_000010_000251.jpg" 1361006833.67 10.93302052 50.98694883 347.344 0.55044186 -2.42355656 -117.05020151
"./HMTpano_000010_000252.jpg" 1361006834.11 10.933086 50.98696854 347.526 -0.12277031 -3.26562583 -117.32203027
"./HMTpano_000010_000253.jpg" 1361006834.519 10.93315135 50.98698856 347.795 -0.24743277 -4.15482576 -117.64891432
"./HMTpano_000010_000254.jpg" 1361006834.904 10.93321647 50.98700896 348.144 0.06178844 -4.5492539 -117.99492325
"./HMTpano_000010_000255.jpg" 1361006835.279 10.93328288 50.98702996 348.533 0.10844076 -3.90189082 -117.73475697
"./HMTpano_000010_000256.jpg" 1361006835.653 10.93335004 50.98705068 348.885 -0.28637951 -3.19143271 -117.21290191
"./HMTpano_000010_000257.jpg" 1361006836.028 10.93341575 50.98707082 349.228 0.43055138 -3.51129366 -116.2652823
"./HMTpano_000010_000258.jpg" 1361006836.402 10.93348068 50.98708968 349.559 0.47574906 -3.28725808 -115.27652216
"./HMTpano_000010_000259.jpg" 1361006836.802 10.93354919 50.9871087 349.885 0.71908857 -2.875391 -114.23430675
"./HMTpano_000010_000260.jpg" 1361006837.202 10.93361676 50.98712653 350.154 0.77033287 -2.42089401 -113.36420338
"./HMTpano_000010_000261.jpg" 1361006837.606 10.93368372 50.98714341 350.397 0.61366053 -2.43945953 -112.60656463
"./HMTpano_000010_000262.jpg" 1361006838.031 10.93375227 50.98716002 350.654 0.48709789 -2.96685575 -111.88731824
"./HMTpano_000010_000263.jpg" 1361006838.456 10.93381963 50.98717587 350.944 0.81664086 -2.88321534 -111.14756724
"./HMTpano_000010_000264.jpg" 1361006838.88 10.93388648 50.98719094 351.204 0.87415085 -2.57528074 -110.66441855
"./HMTpano_000010_000265.jpg" 1361006839.31 10.93395465 50.9872059 351.437 0.83657469 -2.10076679 -110.15103964
"./HMTpano_000010_000266.jpg" 1361006839.734 10.93402259 50.98722037 351.644 0.87034932 -2.70202804 -109.69558034
"./HMTpano_000010_000267.jpg" 1361006840.159 10.93409207 50.98723477 351.887 0.84976306 -2.68730716 -109.21057627
"./HMTpano_000010_000268.jpg" 1361006840.583 10.93416276 50.9872489 352.139 0.54281688 -2.43265169 -108.82453409
"./HMTpano_000010_000269.jpg" 1361006841.008 10.93423425 50.98726308 352.386 0.52573705 -2.3401913 -109.00260263
"./HMTpano_000010_000270.jpg" 1361006841.433 10.93430546 50.98727728 352.615 0.26347229 -2.14298907 -109.15399674
"./HMTpano_000010_000271.jpg" 1361006841.857 10.93437585 50.98729148 352.819 0.1928859 -1.92867949 -109.32747115
"./HMTpano_000010_000272.jpg" 1361006842.282 10.93444548 50.98730576 353.011 0.38204832 -2.12403655 -109.47862722
"./HMTpano_000010_000273.jpg" 1361006842.706 10.93451416 50.98732004 353.219 0.71665608 -2.03429992 -109.61490891
"./HMTpano_000010_000274.jpg" 1361006843.131 10.93458206 50.98733418 353.417 0.69646726 -1.84769882 -109.77130944
"./HMTpano_000010_000275.jpg" 1361006843.58 10.93465271 50.98734893 353.606 0.37970942 -1.87210827 -109.85055766
"./HMTpano_000010_000276.jpg" 1361006844.03 10.93472311 50.9873637 353.789 0.28842297 -2.08830129 -109.54134348
"./HMTpano_000010_000277.jpg" 1361006844.479 10.93479362 50.98737801 354 -0.06722712 -1.93229194 -108.79402857
"./HMTpano_000010_000278.jpg" 1361006844.929 10.93486403 50.98739162 354.182 -0.32885516 -1.47293628 -107.79947964
"./HMTpano_000010_000279.jpg" 1361006845.379 10.93493424 50.98740436 354.332 -0.40297385 -1.46979513 -106.7216653
"./HMTpano_000010_000280.jpg" 1361006845.828 10.9350043 50.98741619 354.482 -0.42675588 -1.22748401 -105.57415613
"./HMTpano_000010_000281.jpg" 1361006846.278 10.9350746 50.98742715 354.611 -0.26506916 -0.98211923 -104.43002002
"./HMTpano_000010_000282.jpg" 1361006846.727 10.93514509 50.98743708 354.712 -0.51861004 -0.8079981 -103.28560234
"./HMTpano_000010_000283.jpg" 1361006847.177 10.93521657 50.98744636 354.8 -0.27739888 -0.94411359 -102.28113251
"./HMTpano_000010_000284.jpg" 1361006847.626 10.93528892 50.98745509 354.896 0.22447051 -1.22471281 -101.55880949
"./HMTpano_000010_000285.jpg" 1361006848.066 10.93536104 50.98746307 355.025 0.01845217 -1.31631288 -101.07481439
"./HMTpano_000010_000286.jpg" 1361006848.491 10.93543173 50.98747051 355.147 -0.12964433 -1.32151381 -100.76577906
"./HMTpano_000010_000287.jpg" 1361006848.915 10.93550314 50.98747791 355.27 0.02460299 -1.27233144 -100.64149883
"./HMTpano_000010_000288.jpg" 1361006849.34 10.93557571 50.98748524 355.394 -0.25983869 -0.98642336 -100.74647263
"./HMTpano_000010_000289.jpg" 1361006849.764 10.93564897 50.98749275 355.49 -0.81568288 -1.10151046 -101.53833618
"./HMTpano_000010_000290.jpg" 1361006850.179 10.93572166 50.98750104 355.594 -1.0693599 -0.98994226 -102.75009245
"./HMTpano_000010_000291.jpg" 1361006850.578 10.93579234 50.98751015 355.679 -1.12261728 -1.00767127 -104.18050467
"./HMTpano_000010_000292.jpg" 1361006850.978 10.93586419 50.98752072 355.755 -0.99057613 -0.15166717 -105.80672474
"./HMTpano_000010_000293.jpg" 1361006851.378 10.93593662 50.98753251 355.782 -1.64486236 -0.34744552 -107.44975037
"./HMTpano_000010_000294.jpg" 1361006851.767 10.9360078 50.98754566 355.823 -1.55437972 0.00169099 -109.09602458
"./HMTpano_000010_000295.jpg" 1361006852.142 10.93607665 50.98755986 355.828 -1.11695506 -0.35057886 -110.61039878
"./HMTpano_000010_000296.jpg" 1361006852.517 10.93614604 50.98757535 355.862 -1.037679 -0.28396536 -111.92744997
"./HMTpano_000010_000297.jpg" 1361006852.891 10.93621562 50.98759194 355.895 -1.03650336 -0.36535233 -113.03820798
"./HMTpano_000010_000298.jpg" 1361006853.266 10.93628566 50.98760972 355.943 -0.61365996 -0.67320113 -113.66967335
"./HMTpano_000010_000299.jpg" 1361006853.621 10.93635255 50.98762701 356.011 -0.68614247 -0.87952352 -114.08491237
"./HMTpano_000010_000300.jpg" 1361006853.97 10.93641876 50.98764458 356.099 -0.40582588 -0.86761292 -114.45606856
"./HMTpano_000010_000301.jpg" 1361006854.32 10.93648571 50.98766257 356.181 -0.48238406 -0.71568055 -114.68233177
"./HMTpano_000010_000302.jpg" 1361006854.669 10.93655294 50.98768072 356.251 -0.73816944 -0.85744147 -114.79774126
"./HMTpano_000010_000303.jpg" 1361006855.019 10.93662091 50.98769912 356.344 -1.08659163 -0.98762428 -114.88015892
"./HMTpano_000010_000304.jpg" 1361006855.369 10.93668923 50.98771794 356.449 -0.49794789 -0.89015757 -114.75669566
"./HMTpano_000010_000305.jpg" 1361006855.719 10.93675814 50.98773661 356.549 -0.598178 -1.27039181 -114.38532704
"./HMTpano_000010_000306.jpg" 1361006856.068 10.9368275 50.98775507 356.668 -0.47454664 -1.17755728 -113.83545199
"./HMTpano_000010_000307.jpg" 1361006856.403 10.93689475 50.98777258 356.788 -0.11536755 -1.21906128 -113.26491428
"./HMTpano_000010_000308.jpg" 1361006856.742 10.9369635 50.98778985 356.902 -0.23787706 -1.01710653 -112.67658498
"./HMTpano_000010_000309.jpg" 1361006857.067 10.93702991 50.98780584 357.004 -0.89633406 -1.70942927 -112.16047946
"./HMTpano_000010_000310.jpg" 1361006857.392 10.93709673 50.98782177 357.16 -0.6303786 -1.59512899 -111.68055458
"./HMTpano_000010_000311.jpg" 1361006857.717 10.9371636 50.98783734 357.327 -0.43044769 -2.11338491 -111.22398909
"./HMTpano_000010_000312.jpg" 1361006858.041 10.93723049 50.98785244 357.522 -0.51186742 -1.82348617 -110.94574683
"./HMTpano_000010_000313.jpg" 1361006858.381 10.93730063 50.98786808 357.712 -0.41753922 -1.45704272 -110.68225726
"./HMTpano_000010_000314.jpg" 1361006858.726 10.93737173 50.98788358 357.855 -0.73236541 -1.26198841 -110.35094803
"./HMTpano_000010_000315.jpg" 1361006859.075 10.93744337 50.98789906 357.995 -0.42954739 -1.31339967 -110.02693813
"./HMTpano_000010_000316.jpg" 1361006859.42 10.93751396 50.98791391 358.148 -0.85241909 -1.61326401 -109.75419328
"./HMTpano_000010_000317.jpg" 1361006859.769 10.93758498 50.98792848 358.303 -1.40085797 -1.42389545 -109.68994027
"./HMTpano_000010_000318.jpg" 1361006860.119 10.93765525 50.9879431 358.462 -1.17353552 -1.1212696 -109.60622056
"./HMTpano_000010_000319.jpg" 1361006860.469 10.9377246 50.9879574 358.596 -1.21200457 -1.05393176 -109.5914401
"./HMTpano_000010_000320.jpg" 1361006860.819 10.93779293 50.98797145 358.716 -1.33934165 -0.86940799 -109.66982543
"./HMTpano_000010_000321.jpg" 1361006861.188 10.93786382 50.98798616 358.819 -1.29177691 -0.68877698 -109.75319706
"./HMTpano_000010_000322.jpg" 1361006861.563 10.93793436 50.98800086 358.912 -1.30737724 -0.57201284 -109.8244029
"./HMTpano_000010_000323.jpg" 1361006861.937 10.93800293 50.98801515 358.998 -1.35161252 -0.51942375 -109.84436958
"./HMTpano_000010_000324.jpg" 1361006862.332 10.9380729 50.98802992 359.077 -1.01285413 -0.99876848 -109.73589378
"./HMTpano_000010_000325.jpg" 1361006862.732 10.9381417 50.98804412 359.196 -1.30015079 -0.3934814 -109.64915855
"./HMTpano_000010_000326.jpg" 1361006863.151 10.93821074 50.98805842 359.284 -1.1301295 -0.38653612 -109.41558911
"./HMTpano_000010_000327.jpg" 1361006863.591 10.93828023 50.9880725 359.366 -1.270815 -0.57956115 -109.19877948
"./HMTpano_000010_000328.jpg" 1361006864.05 10.93834933 50.98808636 359.457 -1.27456058 -0.51174314 -108.98408438
"./HMTpano_000010_000329.jpg" 1361006864.54 10.93841902 50.98810014 359.537 -1.29953089 -0.35698171 -108.79290735
"./HMTpano_000010_000330.jpg" 1361006865.064 10.93848831 50.98811371 359.613 -1.25853208 -0.15051028 -108.60837829
"./HMTpano_000010_000331.jpg" 1361006865.629 10.9385575 50.98812706 359.673 -1.35182722 -0.1986454 -108.44261263
"./HMTpano_000010_000332.jpg" 1361006866.248 10.93862722 50.98814032 359.734 -1.5791805 -0.04755051 -108.24392439
"./HMTpano_000010_000333.jpg" 1361006866.947 10.9386962 50.98815335 359.8 -2.15687846 -0.40671443 -110.97991115
"./HMTpano_000010_000334.jpg" 1361006867.856 10.93876439 50.9881723 359.9 -2.08064067 -0.94035712 -127.42173279
"./HMTpano_000010_000335.jpg" 1361006869.01 10.93881601 50.9882085 360.056 -1.14893289 -0.64312631 -161.29132857
"./HMTpano_000010_000336.jpg" 1361006870.109 10.93882578 50.98825607 360.124 -0.28969386 -1.78844219 168.74006453
"./HMTpano_000010_000337.jpg" 1361006871.033 10.93880673 50.98830125 360.29 -0.23567758 -1.11210191 157.15081716
"./HMTpano_000010_000338.jpg" 1361006871.858 10.93877841 50.98834362 360.402 -0.5091081 -0.99975702 153.51645774
"./HMTpano_000010_000339.jpg" 1361006872.612 10.9387467 50.98838475 360.491 -0.6877982 -0.66177401 150.91173186
"./HMTpano_000010_000340.jpg" 1361006873.311 10.93871227 50.98842483 360.561 -0.77799655 -0.65314704 148.56907016
"./HMTpano_000010_000341.jpg" 1361006873.975 10.93867547 50.98846447 360.631 -0.69989097 -0.36103439 147.98608351
"./HMTpano_000010_000342.jpg" 1361006874.625 10.93863812 50.98850433 360.657 -0.68436069 0.49795422 147.8772185
"./HMTpano_000010_000343.jpg" 1361006875.274 10.93860154 50.98854323 360.637 -0.71293588 0.43961696 147.94789905
"./HMTpano_000010_000344.jpg" 1361006875.954 10.93856487 50.98858241 360.636 -0.59407055 -0.08937874 147.98265589
"./HMTpano_000010_000345.jpg" 1361006876.673 10.93852793 50.98862171 360.69 -0.75504754 0.18145725 146.83165747
"./HMTpano_000010_000346.jpg" 1361006877.472 10.93848929 50.98866014 360.705 -0.94506658 0.12149869 144.94424246
"./HMTpano_000010_000347.jpg" 1361006878.451 10.93844923 50.98869781 360.737 -0.94903948 0.67694294 145.22025945
"./HMTpano_000010_000348.jpg" 1361006879.765 10.93841252 50.98873479 360.718 -0.25642037 0.74047123 155.20509689
"./HMTpano_000010_000349.jpg" 1361006881.314 10.93840049 50.98877329 360.681 1.12291311 0.25492858 -160.16331023
"./HMTpano_000011_000000.jpg" 1361006979 10.93325077 50.98678681 348.879 0.310557 3.07028686 129.01999441
"./HMTpano_000011_000001.jpg" 1361006981.53 10.93322119 50.98680574 348.726 1.06911865 3.21286336 140.81107555
"./HMTpano_000011_000002.jpg" 1361006982.898 10.9331799 50.98684283 348.398 0.592207 3.66035406 145.43244107
"./HMTpano_000011_000003.jpg" 1361006984.257 10.93314131 50.98688116 348.059 0.02780586 3.75629971 147.4219913
"./HMTpano_000011_000004.jpg" 1361006986 10.93310579 50.98692056 347.806 0.80787762 3.75544864 151.26108923
"./HMTpano_000011_000005.jpg" 1361006988.807 10.93305388 50.98695827 347.448 0.04781267 2.17115295 99.67780079
"./HMTpano_000011_000006.jpg" 1361006990.291 10.93297811 50.98695768 347.248 -0.28343331 2.7205962 83.05362446
"./HMTpano_000011_000007.jpg" 1361006991.45 10.93291086 50.98695755 347.052 2.37478958 0.17163777 105.03697159
"./HMTpano_000011_000008.jpg" 1361006992.554 10.93284942 50.98697573 347.061 2.78006212 -0.53350743 127.72387043
"./HMTpano_000011_000009.jpg" 1361006993.618 10.93280086 50.98700699 347.107 -0.42978375 -1.02162984 140.42382393
"./HMTpano_000011_000010.jpg" 1361006994.642 10.93275976 50.98704389 347.181 0.06620589 -0.58775564 147.08009209
"./HMTpano_000011_000011.jpg" 1361006995.501 10.93272323 50.98708292 347.194 -0.4287966 -0.73180084 148.7710596
"./HMTpano_000011_000012.jpg" 1361006996.3 10.93268767 50.98712292 347.243 -0.71049774 0.42301961 150.1760336
"./HMTpano_000011_000013.jpg" 1361006997.089 10.93265352 50.98716295 347.273 0.28255804 0.37967751 151.39865562
"./HMTpano_000011_000014.jpg" 1361006997.903 10.93262114 50.98720352 347.273 -0.76947571 0.05542491 151.50932602
"./HMTpano_000011_000015.jpg" 1361006998.738 10.93258831 50.98724442 347.279 -1.52972731 0.29463747 151.25006417
"./HMTpano_000011_000016.jpg" 1361006999.582 10.93255492 50.98728399 347.261 -0.60012874 -1.31489742 150.55913632
"./HMTpano_000011_000017.jpg" 1361007000.511 10.93251984 50.98732398 347.344 0.52078854 -1.3845719 148.17064985
"./HMTpano_000011_000018.jpg" 1361007001.62 10.93247505 50.987362 347.493 3.62591895 -0.20321531 129.11271504
"./HMTpano_000011_000019.jpg" 1361007002.854 10.93240928 50.98738678 347.433 1.40086353 1.80563029 101.96904304
"./HMTpano_000011_000020.jpg" 1361007003.978 10.93233421 50.98739038 347.265 1.84930243 2.25824104 82.54072621
"./HMTpano_000011_000021.jpg" 1361007004.967 10.932262 50.98738252 347.051 3.26890984 2.89255643 75.77301853
"./HMTpano_000011_000022.jpg" 1361007005.916 10.93219254 50.98737183 346.837 1.5230847 0.41491196 72.98697636
"./HMTpano_000011_000023.jpg" 1361007006.91 10.93212378 50.98736066 346.852 -0.61978713 0.1628937 73.89082482
"./HMTpano_000011_000024.jpg" 1361007008.048 10.93205459 50.98734999 346.857 -1.36161681 -0.12300704 75.33348263
"./HMTpano_000011_000025.jpg" 1361007009.517 10.9319861 50.98733944 346.922 1.30616023 -1.23375402 77.37914303
"./HMTpano_000011_000026.jpg" 1361007010.921 10.93192098 50.9873378 347.039 1.45382023 0.18670101 112.52563546
"./HMTpano_000011_000027.jpg" 1361007012.219 10.93187667 50.9873639 347.035 -0.70769389 -1.37027673 157.16286157
"./HMTpano_000011_000028.jpg" 1361007013.393 10.93186168 50.98740612 347.125 -1.50414557 -0.96473629 174.07797879
"./HMTpano_000012_000000.jpg" 1361007020 10.93182518 50.98774951 347.786 -0.5919375 -0.32574455 -172.32976534
"./HMTpano_000012_000001.jpg" 1361007021.001 10.93184371 50.98778608 347.812 1.41964499 -1.95951577 -141.18510085
"./HMTpano_000012_000002.jpg" 1361007022.279 10.93189491 50.98781016 347.982 -0.67247014 -3.01232756 -105.4427773
"./HMTpano_000012_000003.jpg" 1361007023.708 10.93195991 50.98781052 348.193 -2.34045422 -1.81020107 -73.55595892
"./HMTpano_000012_000004.jpg" 1361007024.967 10.93202539 50.98779376 348.354 -3.1711695 -2.64564537 -69.67155036
"./HMTpano_000012_000005.jpg" 1361007026.051 10.93209526 50.98777903 348.569 -2.10050094 -3.0606657 -79.34131178
"./HMTpano_000012_000006.jpg" 1361007026.99 10.9321682 50.9877719 348.85 -1.43675836 -2.96703655 -87.88440468
"./HMTpano_000012_000007.jpg" 1361007027.834 10.9322409 50.98777067 349.115 -0.84842339 -3.45975285 -93.01472346
"./HMTpano_000012_000008.jpg" 1361007028.663 10.93231364 50.98777335 349.444 0.43187352 -2.86426708 -97.48104315
"./HMTpano_000012_000009.jpg" 1361007029.502 10.93238596 50.98777895 349.697 -0.86954463 -2.19872329 -101.40478227
"./HMTpano_000012_000010.jpg" 1361007030.332 10.93245684 50.9877876 349.933 -0.33697842 -2.88864185 -104.12557832
"./HMTpano_000012_000011.jpg" 1361007031.161 10.93252655 50.98779876 350.211 1.37436879 -3.59954418 -107.22905907
"./HMTpano_000012_000012.jpg" 1361007031.995 10.93259643 50.98781177 350.513 1.06934583 -2.98676408 -109.2067546
"./HMTpano_000012_000013.jpg" 1361007032.819 10.9326653 50.98782622 350.823 0.48152233 -2.92727005 -111.74132823
"./HMTpano_000012_000014.jpg" 1361007033.619 10.93273174 50.9878423 351.107 1.41754869 -3.08769897 -112.35554137
"./HMTpano_000012_000015.jpg" 1361007034.418 10.9327982 50.98785905 351.397 3.20010859 -2.68054403 -113.49919595
"./HMTpano_000012_000016.jpg" 1361007035.222 10.93286524 50.98787587 351.694 -0.01292753 -1.98215595 -115.51705541
"./HMTpano_000012_000017.jpg" 1361007036.031 10.93293136 50.9878947 351.902 -0.68470372 -1.30059217 -116.59671009
"./HMTpano_000012_000018.jpg" 1361007036.87 10.93299592 50.98791396 352.045 -0.52291002 -0.85732297 -117.08317806
"./HMTpano_000012_000019.jpg" 1361007037.754 10.9330602 50.9879336 352.146 -0.39137917 -0.98358136 -117.50788969
"./HMTpano_000012_000020.jpg" 1361007038.678 10.93312456 50.98795298 352.273 -1.12009302 -0.31230991 -116.8348085
"./HMTpano_000012_000021.jpg" 1361007039.662 10.93318902 50.98797218 352.335 -0.60770514 -0.92938217 -115.84021989
"./HMTpano_000012_000022.jpg" 1361007040.771 10.93325449 50.98799088 352.43 -0.46851264 -0.32611366 -115.47178601
"./HMTpano_000012_000023.jpg" 1361007042.14 10.93331931 50.98800905 352.485 -1.25782535 -0.36391209 -115.69353373
"./HMTpano_000012_000024.jpg" 1361007044.438 10.9333824 50.98802731 352.549 -0.51614717 -1.73448479 -115.88756546
"./HMTpano_000013_000000.jpg" 1361007113 10.93207037 50.98748001 347.526 0.64277229 -1.71627482 177.9747794
"./HMTpano_000013_000001.jpg" 1361007115.693 10.93206931 50.98751557 347.616 1.12491057 -2.32218485 177.10707071
"./HMTpano_000013_000002.jpg" 1361007116.752 10.93206733 50.98756129 347.789 1.22457245 -1.82140877 176.97001078
"./HMTpano_000013_000003.jpg" 1361007117.716 10.93206514 50.98760678 347.936 0.89951908 -1.42476999 176.26559088
"./HMTpano_000013_000004.jpg" 1361007118.75 10.9320622 50.98765198 348.08 0.63054255 -1.21889557 175.41831626
"./HMTpano_000013_000005.jpg" 1361007119.893 10.93205683 50.98769754 348.227 1.01779304 -1.00181306 170.36307339
"./HMTpano_000013_000006.jpg" 1361007121.182 10.93203853 50.9877437 348.326 2.24385991 1.24145134 154.71325623
"./HMTpano_000013_000007.jpg" 1361007122.496 10.93199894 50.98778351 348.195 4.0438655 0.61707725 136.56387518
"./HMTpano_000013_000008.jpg" 1361007123.76 10.93194661 50.98781609 348.154 3.95508311 0.97511812 129.98144793
"./HMTpano_000013_000009.jpg" 1361007124.968 10.93189449 50.98784657 348.104 3.76629102 1.98397341 136.56882087
"./HMTpano_000013_000010.jpg" 1361007126.187 10.93185355 50.98788106 347.995 2.0613141 -0.35712789 149.54565262
"./HMTpano_000013_000011.jpg" 1361007127.566 10.93182669 50.98792078 348.046 -0.53827805 -1.25171978 162.59192657
"./HMTpano_000013_000012.jpg" 1361007129.889 10.93181208 50.9879633 348.164 -0.08778174 -0.94679426 169.73647817
"./HMTpano_000013_000013.jpg" 1361007132.776 10.93179355 50.98800875 348.257 0.83224198 -0.6582101 151.27596332
"./HMTpano_000013_000014.jpg" 1361007134.23 10.93174447 50.98804599 348.287 1.89440578 0.72866144 119.71749664
"./HMTpano_000013_000015.jpg" 1361007135.373 10.93167325 50.98806392 348.144 1.644398 3.08344637 98.45456233
"./HMTpano_000013_000016.jpg" 1361007136.382 10.93159941 50.98806779 347.861 1.38751325 3.02660013 86.52139047
"./HMTpano_000013_000017.jpg" 1361007137.301 10.93152628 50.98806427 347.594 0.91161086 3.92114764 80.70315826
"./HMTpano_000013_000018.jpg" 1361007138.186 10.931455 50.98805654 347.282 1.89224702 3.55471698 77.4962953
"./HMTpano_000013_000019.jpg" 1361007139.095 10.93138536 50.98804764 347.051 1.92200245 1.52029307 76.92740025
"./HMTpano_000013_000020.jpg" 1361007140.044 10.93131534 50.98803852 346.947 1.44198783 1.00154777 76.52037232
"./HMTpano_000013_000021.jpg" 1361007140.988 10.93124506 50.98802894 346.869 1.61563859 1.03273198 76.97238424
"./HMTpano_000013_000022.jpg" 1361007141.912 10.9311755 50.98802078 346.806 1.9495273 0.92419248 80.71837488
"./HMTpano_000013_000023.jpg" 1361007142.836 10.93110513 50.98801514 346.749 2.14108805 0.85662715 82.41860043
"./HMTpano_000013_000024.jpg" 1361007143.77 10.93103383 50.98801051 346.693 2.02307529 0.60524042 82.6870669
"./HMTpano_000013_000025.jpg" 1361007144.719 10.93096105 50.9880057 346.651 1.22891274 1.31021293 81.5932638
"./HMTpano_000013_000026.jpg" 1361007145.628 10.93088999 50.98799985 346.57 1.51330172 1.06369337 82.15227327
"./HMTpano_000013_000027.jpg" 1361007146.438 10.93081942 50.98799674 346.483 2.11473959 0.77488911 91.10779048
"./HMTpano_000013_000028.jpg" 1361007147.172 10.93074913 50.98800123 346.424 2.28128432 0.80884431 100.41771279
"./HMTpano_000013_000029.jpg" 1361007147.861 10.93068009 50.98801234 346.365 1.87314717 0.40768566 106.18819212
"./HMTpano_000013_000030.jpg" 1361007148.52 10.93061146 50.98802653 346.34 1.66453656 0.33668538 106.93011953
"./HMTpano_000013_000031.jpg" 1361007149.155 10.93054212 50.98804077 346.318 1.49668111 0.38394105 104.94140547
